,model,year,transmission,mileage,fuelType,engineSize,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol,price
1054, C Class,2018,Semi-Auto,8786,Diesel,2.0,0,0,0,1,1,0,0,0,28752
1055, C Class,2019,Automatic,14141,Petrol,1.5,1,0,0,0,0,0,0,1,23995
1056, C Class,2017,Semi-Auto,36152,Petrol,2.0,0,0,0,1,0,0,0,1,18299
1057, C Class,2019,Semi-Auto,13896,Petrol,1.5,0,0,0,1,0,0,0,1,25499
1058, C Class,2019,Automatic,5283,Diesel,2.0,1,0,0,0,1,0,0,0,29999
1059, C Class,2019,Semi-Auto,3218,Diesel,1.6,0,0,0,1,1,0,0,0,26999
1060, C Class,2019,Semi-Auto,11159,Diesel,2.0,0,0,0,1,1,0,0,0,30499
1061, C Class,2019,Automatic,7508,Diesel,2.0,1,0,0,0,1,0,0,0,25799
1062, C Class,2017,Semi-Auto,9198,Petrol,2.0,0,0,0,1,0,0,0,1,18999
1063, C Class,2019,Semi-Auto,4233,Diesel,2.0,0,0,0,1,1,0,0,0,31299
1064, C Class,2019,Semi-Auto,7945,Petrol,1.6,0,0,0,1,0,0,0,1,25390
1065, C Class,2019,Semi-Auto,5542,Petrol,1.6,0,0,0,1,0,0,0,1,24290
1066, C Class,2019,Automatic,5376,Petrol,3.0,1,0,0,0,0,0,0,1,35991
1067, C Class,2019,Automatic,2910,Diesel,2.0,1,0,0,0,1,0,0,0,35791
1068, C Class,2018,Semi-Auto,28801,Diesel,2.1,0,0,0,1,1,0,0,0,26492
1069, C Class,2020,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,33991
1070, C Class,2020,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,40991
1071, C Class,2020,Semi-Auto,1000,Petrol,2.0,0,0,0,1,0,0,0,1,34991
1072, C Class,2015,Semi-Auto,27276,Petrol,2.0,0,0,0,1,0,0,0,1,18736
1073, C Class,2019,Automatic,3592,Petrol,2.0,1,0,0,0,0,0,0,1,30492
1074, C Class,2019,Automatic,5111,Petrol,2.0,1,0,0,0,0,0,0,1,27616
1075, C Class,2016,Semi-Auto,49101,Petrol,2.0,0,0,0,1,0,0,0,1,14441
1076, C Class,2019,Automatic,2638,Petrol,1.5,1,0,0,0,0,0,0,1,26396
1077, C Class,2016,Semi-Auto,17109,Diesel,2.1,0,0,0,1,1,0,0,0,21502
1078, C Class,2016,Semi-Auto,24420,Petrol,2.0,0,0,0,1,0,0,0,1,25932
1079, C Class,2017,Semi-Auto,22914,Petrol,3.0,0,0,0,1,0,0,0,1,32552
1080, C Class,2019,Automatic,3010,Diesel,2.0,1,0,0,0,1,0,0,0,31499
1081, C Class,2019,Automatic,5184,Petrol,1.5,1,0,0,0,0,0,0,1,21749
1082, C Class,2019,Automatic,4505,Diesel,2.0,1,0,0,0,1,0,0,0,28995
1083, C Class,2018,Automatic,2077,Diesel,1.6,1,0,0,0,1,0,0,0,19995
1084, C Class,2019,Automatic,100,Petrol,1.5,1,0,0,0,0,0,0,1,36995
1085, C Class,2019,Automatic,3147,Diesel,2.0,1,0,0,0,1,0,0,0,37250
1086, C Class,2016,Automatic,24909,Diesel,1.6,1,0,0,0,1,0,0,0,16750
1087, C Class,2018,Automatic,14876,Petrol,2.0,1,0,0,0,0,0,0,1,23995
1088, C Class,2017,Semi-Auto,50232,Diesel,2.1,0,0,0,1,1,0,0,0,20490
1089, C Class,2019,Semi-Auto,800,Petrol,3.0,0,0,0,1,0,0,0,1,48990
1090, C Class,2019,Automatic,2600,Diesel,2.0,1,0,0,0,1,0,0,0,32490
1091, C Class,2020,Semi-Auto,100,Diesel,2.0,0,0,0,1,1,0,0,0,33990
1092, C Class,2019,Automatic,5000,Petrol,1.6,1,0,0,0,0,0,0,1,28990
1093, C Class,2019,Automatic,2750,Petrol,3.0,1,0,0,0,0,0,0,1,46390
1094, C Class,2019,Automatic,2750,Diesel,2.0,1,0,0,0,1,0,0,0,37990
1095, C Class,2019,Automatic,100,Diesel,2.0,1,0,0,0,1,0,0,0,31990
1096, C Class,2016,Automatic,13020,Petrol,2.0,1,0,0,0,0,0,0,1,17590
1097, C Class,2016,Semi-Auto,22090,Diesel,2.1,0,0,0,1,1,0,0,0,17750
1098, C Class,2017,Semi-Auto,33964,Diesel,2.1,0,0,0,1,1,0,0,0,16860
1099, C Class,2015,Automatic,63955,Diesel,2.1,1,0,0,0,1,0,0,0,13100
1100, C Class,2016,Semi-Auto,37956,Hybrid,2.0,0,0,0,1,0,1,0,0,19000
1101, C Class,2017,Semi-Auto,17125,Petrol,2.0,0,0,0,1,0,0,0,1,23000
1102, C Class,2018,Semi-Auto,43288,Diesel,2.1,0,0,0,1,1,0,0,0,19995
1103, C Class,2017,Semi-Auto,20070,Diesel,2.1,0,0,0,1,1,0,0,0,19000
1104, C Class,2016,Semi-Auto,25441,Hybrid,2.0,0,0,0,1,0,1,0,0,18790
1105, C Class,2018,Automatic,28629,Diesel,2.1,1,0,0,0,1,0,0,0,18700
1106, C Class,2019,Automatic,4999,Diesel,2.0,1,0,0,0,1,0,0,0,31999
1107, C Class,2019,Automatic,4999,Petrol,1.5,1,0,0,0,0,0,0,1,30999
1108, C Class,2019,Automatic,4999,Diesel,2.0,1,0,0,0,1,0,0,0,32495
1109, C Class,2019,Automatic,2767,Diesel,2.0,1,0,0,0,1,0,0,0,32499
1110, C Class,2019,Automatic,4300,Petrol,3.0,1,0,0,0,0,0,0,1,38999
1111, C Class,2019,Automatic,3489,Petrol,1.6,1,0,0,0,0,0,0,1,28799
1112, C Class,2017,Semi-Auto,38471,Diesel,2.1,0,0,0,1,1,0,0,0,22995
1113, C Class,2019,Semi-Auto,14822,Petrol,1.5,0,0,0,1,0,0,0,1,24999
1114, C Class,2019,Automatic,11574,Petrol,1.5,1,0,0,0,0,0,0,1,24999
1115, C Class,2017,Automatic,25876,Diesel,2.1,1,0,0,0,1,0,0,0,23295
1116, C Class,2019,Semi-Auto,7992,Diesel,2.0,0,0,0,1,1,0,0,0,31995
1117, C Class,2019,Semi-Auto,6700,Diesel,2.0,0,0,0,1,1,0,0,0,28999
1118, C Class,2016,Semi-Auto,46080,Diesel,2.1,0,0,0,1,1,0,0,0,21133
1119, C Class,2019,Automatic,20,Petrol,1.5,1,0,0,0,0,0,0,1,31990
1120, C Class,2019,Automatic,3000,Diesel,2.0,1,0,0,0,1,0,0,0,34790
1121, C Class,2019,Automatic,14651,Petrol,1.5,1,0,0,0,0,0,0,1,23499
1122, C Class,2018,Semi-Auto,5386,Diesel,2.1,0,0,0,1,1,0,0,0,27991
1123, C Class,2019,Automatic,6664,Diesel,2.0,1,0,0,0,1,0,0,0,36791
1124, C Class,2019,Automatic,6325,Petrol,1.5,1,0,0,0,0,0,0,1,33790
1125, C Class,2019,Automatic,3700,Diesel,2.0,1,0,0,0,1,0,0,0,39790
1126, C Class,2019,Automatic,1765,Petrol,1.5,1,0,0,0,0,0,0,1,36791
1127, C Class,2016,Semi-Auto,26483,Diesel,2.1,0,0,0,1,1,0,0,0,21991
1128, C Class,2019,Semi-Auto,10218,Petrol,1.5,0,0,0,1,0,0,0,1,23410
1129, C Class,2019,Semi-Auto,9169,Petrol,1.5,0,0,0,1,0,0,0,1,23250
1130, C Class,2020,Semi-Auto,1173,Diesel,2.0,0,0,0,1,1,0,0,0,39991
1131, C Class,2017,Automatic,13567,Diesel,2.1,1,0,0,0,1,0,0,0,22052
1132, C Class,2017,Semi-Auto,13919,Diesel,2.1,0,0,0,1,1,0,0,0,22495
1133, C Class,2019,Semi-Auto,7868,Diesel,1.6,0,0,0,1,1,0,0,0,25995
1134, C Class,2019,Semi-Auto,14755,Petrol,1.5,0,0,0,1,0,0,0,1,23900
1135, C Class,2019,Semi-Auto,1342,Petrol,2.0,0,0,0,1,0,0,0,1,29900
1136, C Class,2019,Semi-Auto,11838,Petrol,3.0,0,0,0,1,0,0,0,1,39400
1137, C Class,2019,Semi-Auto,11723,Diesel,2.0,0,0,0,1,1,0,0,0,27400
1138, C Class,2019,Semi-Auto,3579,Petrol,2.0,0,0,0,1,0,0,0,1,32900
1139, C Class,2020,Semi-Auto,3478,Petrol,2.0,0,0,0,1,0,0,0,1,34900
1140, C Class,2016,Manual,9870,Diesel,1.6,0,1,0,0,1,0,0,0,15900
1141, C Class,2018,Semi-Auto,15900,Petrol,2.0,0,0,0,1,0,0,0,1,20690
1142, C Class,2019,Semi-Auto,5059,Diesel,2.0,0,0,0,1,1,0,0,0,29775
1143, C Class,2019,Automatic,13002,Diesel,2.0,1,0,0,0,1,0,0,0,22956
1144, C Class,2019,Semi-Auto,12838,Diesel,2.0,0,0,0,1,1,0,0,0,27992
1145, C Class,2019,Semi-Auto,12695,Petrol,1.5,0,0,0,1,0,0,0,1,25316
1146, C Class,2019,Semi-Auto,5578,Diesel,1.6,0,0,0,1,1,0,0,0,27086
1147, C Class,2019,Semi-Auto,6389,Diesel,2.0,0,0,0,1,1,0,0,0,27776
1148, C Class,2017,Semi-Auto,18390,Petrol,2.0,0,0,0,1,0,0,0,1,18491
1149, C Class,2019,Automatic,1786,Diesel,2.0,1,0,0,0,1,0,0,0,30181
1150, C Class,2018,Automatic,7351,Petrol,2.0,1,0,0,0,0,0,0,1,23480
1151, C Class,2019,Automatic,15133,Diesel,2.0,1,0,0,0,1,0,0,0,22678
1152, C Class,2019,Semi-Auto,3299,Petrol,2.0,0,0,0,1,0,0,0,1,29480
1153, C Class,2018,Automatic,12397,Diesel,2.1,1,0,0,0,1,0,0,0,24546
1154, C Class,2019,Automatic,6063,Petrol,1.5,1,0,0,0,0,0,0,1,24295
1155, C Class,2017,Semi-Auto,43000,Diesel,2.1,0,0,0,1,1,0,0,0,19995
1156, C Class,2017,Semi-Auto,20000,Diesel,2.1,0,0,0,1,1,0,0,0,22995
1157, C Class,2019,Semi-Auto,4510,Diesel,2.0,0,0,0,1,1,0,0,0,26076
1158, C Class,2018,Semi-Auto,14157,Diesel,2.0,0,0,0,1,1,0,0,0,27872
1159, C Class,2018,Semi-Auto,6721,Petrol,1.5,0,0,0,1,0,0,0,1,21342
1160, C Class,2019,Semi-Auto,9156,Diesel,2.0,0,0,0,1,1,0,0,0,25980
1161, C Class,2019,Semi-Auto,11923,Diesel,2.0,0,0,0,1,1,0,0,0,26280
1162, C Class,2019,Semi-Auto,22000,Diesel,2.0,0,0,0,1,1,0,0,0,26795
1163, C Class,2020,Semi-Auto,30,Diesel,2.0,0,0,0,1,1,0,0,0,33995
1164, C Class,2019,Semi-Auto,14682,Petrol,1.5,0,0,0,1,0,0,0,1,25400
1165, C Class,2019,Semi-Auto,21481,Petrol,1.5,0,0,0,1,0,0,0,1,22900
1166, C Class,2020,Semi-Auto,213,Diesel,2.0,0,0,0,1,1,0,0,0,33400
1167, C Class,2019,Semi-Auto,1416,Petrol,2.0,0,0,0,1,0,0,0,1,28900
1168, C Class,2018,Semi-Auto,23831,Diesel,2.1,0,0,0,1,1,0,0,0,22900
1169, C Class,2019,Semi-Auto,6828,Petrol,2.0,0,0,0,1,0,0,0,1,29995
1170, C Class,2019,Semi-Auto,11810,Diesel,2.0,0,0,0,1,1,0,0,0,30910
1171, C Class,2017,Semi-Auto,26000,Hybrid,2.1,0,0,0,1,0,1,0,0,20991
1172, C Class,2017,Semi-Auto,12586,Diesel,2.1,0,0,0,1,1,0,0,0,24132
1173, C Class,2019,Automatic,3498,Diesel,2.0,1,0,0,0,1,0,0,0,36991
1174, C Class,2019,Semi-Auto,1808,Diesel,1.6,0,0,0,1,1,0,0,0,28706
1175, C Class,2017,Semi-Auto,16212,Petrol,2.0,0,0,0,1,0,0,0,1,25402
1176, C Class,2015,Semi-Auto,21123,Diesel,2.1,0,0,0,1,1,0,0,0,22402
1177, C Class,2017,Automatic,20142,Diesel,2.1,1,0,0,0,1,0,0,0,23952
1178, C Class,2016,Semi-Auto,55877,Diesel,2.1,0,0,0,1,1,0,0,0,17443
1179, C Class,2018,Semi-Auto,26765,Diesel,2.1,0,0,0,1,1,0,0,0,18700
1180, C Class,2019,Automatic,16281,Petrol,1.5,1,0,0,0,0,0,0,1,25446
1181, C Class,2019,Automatic,5526,Petrol,1.5,1,0,0,0,0,0,0,1,22444
1182, C Class,2016,Automatic,34587,Petrol,3.0,1,0,0,0,0,0,0,1,31342
1183, C Class,2017,Automatic,23378,Diesel,2.1,1,0,0,0,1,0,0,0,23056
1184, C Class,2015,Automatic,33350,Diesel,2.1,1,0,0,0,1,0,0,0,16732
1185, C Class,2018,Automatic,11259,Diesel,2.1,1,0,0,0,1,0,0,0,22805
1186, C Class,2017,Semi-Auto,23114,Diesel,2.1,0,0,0,1,1,0,0,0,21700
1187, C Class,2016,Semi-Auto,51218,Petrol,4.0,0,0,0,1,0,0,0,1,30480
1188, C Class,2020,Semi-Auto,4462,Petrol,3.0,0,0,0,1,0,0,0,1,47980
1189, C Class,2018,Semi-Auto,3900,Diesel,2.1,0,0,0,1,1,0,0,0,22498
1190, C Class,2016,Semi-Auto,69564,Diesel,2.1,0,0,0,1,1,0,0,0,16452
1191, C Class,2018,Semi-Auto,25111,Petrol,2.0,0,0,0,1,0,0,0,1,23781
1192, C Class,2015,Semi-Auto,39000,Diesel,2.1,0,0,0,1,1,0,0,0,19995
1193, C Class,2018,Semi-Auto,8294,Petrol,3.0,0,0,0,1,0,0,0,1,34995
1194, C Class,2017,Automatic,16386,Petrol,4.0,1,0,0,0,0,0,0,1,43082
1195, C Class,2017,Semi-Auto,20070,Diesel,2.1,0,0,0,1,1,0,0,0,19000
1196, C Class,2014,Semi-Auto,24600,Petrol,1.6,0,0,0,1,0,0,0,1,12900
1197, C Class,2017,Semi-Auto,15935,Diesel,2.1,0,0,0,1,1,0,0,0,21998
1198, C Class,2019,Semi-Auto,6926,Diesel,2.0,0,0,0,1,1,0,0,0,26998
1199, C Class,2014,Semi-Auto,49152,Diesel,2.1,0,0,0,1,1,0,0,0,14498
1200, C Class,2015,Semi-Auto,24209,Diesel,2.1,0,0,0,1,1,0,0,0,17998
1201, C Class,2017,Semi-Auto,38195,Diesel,2.1,0,0,0,1,1,0,0,0,18298
1202, C Class,2016,Semi-Auto,34850,Hybrid,2.0,0,0,0,1,0,1,0,0,19998
1203, C Class,2018,Semi-Auto,27342,Diesel,2.1,0,0,0,1,1,0,0,0,16498
1204, C Class,2017,Automatic,24711,Petrol,4.0,1,0,0,0,0,0,0,1,37946
1205, C Class,2016,Semi-Auto,54546,Petrol,2.0,0,0,0,1,0,0,0,1,13412
1206, C Class,2017,Semi-Auto,23366,Diesel,2.1,0,0,0,1,1,0,0,0,22597
1207, C Class,2015,Automatic,38444,Petrol,2.0,1,0,0,0,0,0,0,1,16270
1208, C Class,2017,Semi-Auto,48142,Diesel,2.1,0,0,0,1,1,0,0,0,22162
1209, C Class,2017,Semi-Auto,16607,Petrol,2.0,0,0,0,1,0,0,0,1,17681
1210, C Class,2017,Semi-Auto,32376,Petrol,4.0,0,0,0,1,0,0,0,1,33322
1211, C Class,2019,Semi-Auto,4128,Diesel,2.0,0,0,0,1,1,0,0,0,26356
1212, C Class,2014,Semi-Auto,57499,Diesel,2.1,0,0,0,1,1,0,0,0,14990
1213, C Class,2015,Semi-Auto,51866,Diesel,2.1,0,0,0,1,1,0,0,0,14490
1214, C Class,2016,Manual,40880,Diesel,1.6,0,1,0,0,1,0,0,0,13680
1215, C Class,2019,Semi-Auto,14833,Diesel,2.0,0,0,0,1,1,0,0,0,23490
1216, C Class,2017,Semi-Auto,30447,Diesel,2.1,0,0,0,1,1,0,0,0,20990
1217, C Class,2018,Semi-Auto,11773,Petrol,2.0,0,0,0,1,0,0,0,1,20490
1218, C Class,2017,Semi-Auto,41935,Diesel,2.1,0,0,0,1,1,0,0,0,18990
1219, C Class,2019,Semi-Auto,6247,Diesel,2.0,0,0,0,1,1,0,0,0,24490
1220, C Class,2016,Semi-Auto,14704,Petrol,2.0,0,0,0,1,0,0,0,1,20990
1221, C Class,2019,Automatic,1499,Petrol,2.0,1,0,0,0,0,0,0,1,31890
1222, C Class,2019,Automatic,1499,Diesel,1.6,1,0,0,0,1,0,0,0,29890
1223, C Class,2019,Semi-Auto,2440,Diesel,2.0,0,0,0,1,1,0,0,0,33490
1224, C Class,2016,Semi-Auto,17635,Diesel,2.1,0,0,0,1,1,0,0,0,24950
1225, C Class,2017,Automatic,18199,Diesel,2.1,1,0,0,0,1,0,0,0,23450
1226, C Class,2016,Semi-Auto,29409,Hybrid,2.0,0,0,0,1,0,1,0,0,19440
1227, C Class,2017,Semi-Auto,16425,Diesel,1.6,0,0,0,1,1,0,0,0,19945
1228, C Class,2019,Semi-Auto,2088,Petrol,2.0,0,0,0,1,0,0,0,1,34255
1229, C Class,2019,Automatic,2591,Petrol,1.5,1,0,0,0,0,0,0,1,26750
1230, C Class,2019,Automatic,7275,Diesel,2.0,1,0,0,0,1,0,0,0,29450
1231, C Class,2016,Manual,61633,Petrol,2.0,0,1,0,0,0,0,0,1,11525
1232, C Class,2019,Automatic,12605,Diesel,2.0,1,0,0,0,1,0,0,0,23254
1233, C Class,2017,Automatic,26367,Petrol,2.0,1,0,0,0,0,0,0,1,20495
1234, C Class,2015,Automatic,33384,Diesel,2.1,1,0,0,0,1,0,0,0,17435
1235, C Class,2016,Semi-Auto,27830,Diesel,2.1,0,0,0,1,1,0,0,0,23060
1236, C Class,2016,Semi-Auto,30490,Hybrid,2.0,0,0,0,1,0,1,0,0,18498
1237, C Class,2016,Semi-Auto,66732,Hybrid,2.1,0,0,0,1,0,1,0,0,14998
1238, C Class,2016,Automatic,72676,Hybrid,2.0,1,0,0,0,0,1,0,0,15495
1239, C Class,2013,Semi-Auto,33925,Petrol,1.6,0,0,0,1,0,0,0,1,11900
1240, C Class,2019,Semi-Auto,3999,Petrol,3.0,0,0,0,1,0,0,0,1,44000
1241, C Class,2019,Semi-Auto,2105,Diesel,2.0,0,0,0,1,1,0,0,0,30500
1242, C Class,2016,Semi-Auto,21875,Diesel,1.6,0,0,0,1,1,0,0,0,17450
1243, C Class,2016,Manual,91751,Diesel,2.1,0,1,0,0,1,0,0,0,10749
1244, C Class,2015,Manual,42407,Diesel,2.1,0,1,0,0,1,0,0,0,13999
1245, C Class,2019,Semi-Auto,1998,Diesel,1.6,0,0,0,1,1,0,0,0,28480
1246, C Class,2019,Semi-Auto,1998,Petrol,1.5,0,0,0,1,0,0,0,1,28480
1247, C Class,2019,Semi-Auto,1998,Petrol,1.5,0,0,0,1,0,0,0,1,29480
1248, C Class,2019,Semi-Auto,15006,Diesel,2.0,0,0,0,1,1,0,0,0,26480
1249, C Class,2019,Semi-Auto,12436,Petrol,1.5,0,0,0,1,0,0,0,1,25980
1250, C Class,2019,Semi-Auto,11423,Diesel,2.0,0,0,0,1,1,0,0,0,26980
1251, C Class,2019,Semi-Auto,12810,Petrol,1.5,0,0,0,1,0,0,0,1,25980
1252, C Class,2018,Semi-Auto,26119,Diesel,2.1,0,0,0,1,1,0,0,0,19980
1253, C Class,2019,Semi-Auto,4833,Diesel,1.6,0,0,0,1,1,0,0,0,27980
1254, C Class,2018,Semi-Auto,8223,Diesel,2.1,0,0,0,1,1,0,0,0,24600
1255, C Class,2019,Semi-Auto,14402,Diesel,2.0,0,0,0,1,1,0,0,0,23480
1256, C Class,2016,Semi-Auto,14314,Diesel,1.6,0,0,0,1,1,0,0,0,16690
1257, C Class,2019,Automatic,5762,Petrol,1.5,1,0,0,0,0,0,0,1,23799
1258, C Class,2018,Semi-Auto,5628,Diesel,2.1,0,0,0,1,1,0,0,0,21299
1259, C Class,2017,Semi-Auto,21000,Diesel,2.1,0,0,0,1,1,0,0,0,19795
1260, C Class,2017,Semi-Auto,36814,Petrol,2.0,0,0,0,1,0,0,0,1,19995
1261, C Class,2016,Semi-Auto,50446,Diesel,1.6,0,0,0,1,1,0,0,0,15429
1262, C Class,2019,Automatic,4999,Diesel,2.0,1,0,0,0,1,0,0,0,29495
1263, C Class,2016,Semi-Auto,13457,Diesel,2.1,0,0,0,1,1,0,0,0,21995
1264, C Class,2019,Semi-Auto,6447,Diesel,2.0,0,0,0,1,1,0,0,0,26995
1265, C Class,2014,Semi-Auto,33593,Diesel,2.1,0,0,0,1,1,0,0,0,16999
1266, C Class,2015,Semi-Auto,37890,Diesel,2.1,0,0,0,1,1,0,0,0,18799
1267, C Class,2014,Semi-Auto,68422,Diesel,2.1,0,0,0,1,1,0,0,0,13490
1268, C Class,2013,Semi-Auto,41842,Diesel,2.1,0,0,0,1,1,0,0,0,9990
1269, C Class,2017,Semi-Auto,46430,Diesel,2.1,0,0,0,1,1,0,0,0,18490
1270, C Class,2013,Semi-Auto,41841,Diesel,2.1,0,0,0,1,1,0,0,0,9990
1271, C Class,2014,Semi-Auto,68422,Diesel,2.1,0,0,0,1,1,0,0,0,13490
1272, C Class,2019,Semi-Auto,4504,Petrol,3.0,0,0,0,1,0,0,0,1,40000
1273, C Class,2019,Semi-Auto,1998,Petrol,1.5,0,0,0,1,0,0,0,1,29980
1274, C Class,2019,Semi-Auto,10795,Petrol,1.5,0,0,0,1,0,0,0,1,24680
1275, C Class,2019,Semi-Auto,13253,Diesel,2.0,0,0,0,1,1,0,0,0,20980
1276, C Class,2019,Semi-Auto,7721,Petrol,2.0,0,0,0,1,0,0,0,1,27000
1277, C Class,2019,Semi-Auto,7442,Petrol,1.5,0,0,0,1,0,0,0,1,22980
1278, C Class,2018,Semi-Auto,13983,Petrol,3.0,0,0,0,1,0,0,0,1,33980
1279, C Class,2017,Manual,41814,Diesel,1.6,0,1,0,0,1,0,0,0,14690
1280, C Class,2019,Automatic,6052,Diesel,2.0,1,0,0,0,1,0,0,0,29496
1281, C Class,2019,Semi-Auto,10441,Petrol,1.5,0,0,0,1,0,0,0,1,23995
1282, C Class,2019,Automatic,2177,Petrol,1.5,1,0,0,0,0,0,0,1,25799
1283, C Class,2019,Automatic,860,Petrol,1.5,1,0,0,0,0,0,0,1,30899
1284, C Class,2019,Automatic,2646,Petrol,1.5,1,0,0,0,0,0,0,1,28499
1285, C Class,2019,Automatic,1676,Diesel,2.0,1,0,0,0,1,0,0,0,29499
1286, C Class,2019,Automatic,1812,Petrol,1.5,1,0,0,0,0,0,0,1,30799
1287, C Class,2019,Automatic,1097,Diesel,2.0,1,0,0,0,1,0,0,0,31999
1288, C Class,2019,Automatic,1566,Diesel,1.6,1,0,0,0,1,0,0,0,26599
1289, C Class,2019,Semi-Auto,5110,Petrol,2.0,0,0,0,1,0,0,0,1,31999
1290, C Class,2019,Automatic,1142,Petrol,2.0,1,0,0,0,0,0,0,1,28299
1291, C Class,2019,Automatic,584,Diesel,2.0,1,0,0,0,1,0,0,0,28000
1292, C Class,2019,Automatic,1196,Petrol,1.5,1,0,0,0,0,0,0,1,27000
1293, C Class,2020,Semi-Auto,19,Diesel,2.0,0,0,0,1,1,0,0,0,31480
1294, C Class,2020,Semi-Auto,1989,Diesel,2.0,0,0,0,1,1,0,0,0,30480
1295, C Class,2019,Semi-Auto,2317,Petrol,3.0,0,0,0,1,0,0,0,1,41500
1296, C Class,2019,Semi-Auto,1752,Petrol,3.0,0,0,0,1,0,0,0,1,44480
1297, C Class,2016,Semi-Auto,39025,Petrol,2.0,0,0,0,1,0,0,0,1,17980
1298, C Class,2017,Semi-Auto,38546,Diesel,2.1,0,0,0,1,1,0,0,0,17480
1299, C Class,2018,Semi-Auto,3891,Petrol,1.5,0,0,0,1,0,0,0,1,19980
1300, C Class,2017,Semi-Auto,16419,Diesel,2.1,0,0,0,1,1,0,0,0,19480
1301, C Class,2017,Semi-Auto,16852,Diesel,2.1,0,0,0,1,1,0,0,0,19680
1302, C Class,2017,Semi-Auto,43855,Diesel,2.1,0,0,0,1,1,0,0,0,19280
1303, C Class,2017,Semi-Auto,19560,Diesel,2.1,0,0,0,1,1,0,0,0,22480
1304, C Class,2019,Semi-Auto,16302,Petrol,1.5,0,0,0,1,0,0,0,1,22980
1305, C Class,2019,Semi-Auto,10934,Petrol,1.5,0,0,0,1,0,0,0,1,23480
1306, C Class,2019,Semi-Auto,14379,Petrol,1.5,0,0,0,1,0,0,0,1,19980
1307, C Class,2020,Semi-Auto,3999,Petrol,3.0,0,0,0,1,0,0,0,1,42980
1308, C Class,2019,Semi-Auto,14285,Petrol,1.5,0,0,0,1,0,0,0,1,19980
1309, C Class,2019,Semi-Auto,5276,Diesel,2.0,0,0,0,1,1,0,0,0,29999
1310, C Class,2019,Semi-Auto,7578,Petrol,1.5,0,0,0,1,0,0,0,1,26479
1311, C Class,2019,Semi-Auto,13936,Petrol,1.5,0,0,0,1,0,0,0,1,19980
1312, C Class,2018,Semi-Auto,15096,Diesel,2.0,0,0,0,1,1,0,0,0,19480
1313, C Class,2019,Semi-Auto,4737,Petrol,1.5,0,0,0,1,0,0,0,1,24980
1314, C Class,2019,Semi-Auto,6894,Petrol,1.5,0,0,0,1,0,0,0,1,24980
1315, C Class,2016,Semi-Auto,15554,Petrol,3.0,0,0,0,1,0,0,0,1,34380
1316, C Class,2018,Automatic,4944,Diesel,2.1,1,0,0,0,1,0,0,0,25280
1317, C Class,2019,Semi-Auto,9062,Diesel,2.0,0,0,0,1,1,0,0,0,30000
1318, C Class,2019,Automatic,7811,Petrol,1.5,1,0,0,0,0,0,0,1,24980
1319, C Class,2016,Automatic,25845,Diesel,2.1,1,0,0,0,1,0,0,0,18480
1320, C Class,2016,Semi-Auto,44335,Diesel,2.1,0,0,0,1,1,0,0,0,17280
1321, C Class,2019,Semi-Auto,14203,Petrol,1.5,0,0,0,1,0,0,0,1,19980
1322, C Class,2019,Semi-Auto,9477,Diesel,2.0,0,0,0,1,1,0,0,0,28980
1323, C Class,2019,Semi-Auto,19358,Diesel,2.0,0,0,0,1,1,0,0,0,22280
1324, C Class,2019,Semi-Auto,13708,Diesel,2.0,0,0,0,1,1,0,0,0,26480
1325, C Class,2019,Semi-Auto,14636,Diesel,2.0,0,0,0,1,1,0,0,0,26480
1326, C Class,2019,Semi-Auto,14284,Diesel,2.0,0,0,0,1,1,0,0,0,25980
1327, C Class,2019,Semi-Auto,9477,Diesel,2.0,0,0,0,1,1,0,0,0,26980
1328, C Class,2019,Semi-Auto,16900,Petrol,1.5,0,0,0,1,0,0,0,1,25780
1329, C Class,2019,Semi-Auto,14568,Petrol,1.5,0,0,0,1,0,0,0,1,19980
1330, C Class,2019,Semi-Auto,1980,Petrol,1.5,0,0,0,1,0,0,0,1,33780
1331, C Class,2019,Semi-Auto,2986,Diesel,2.0,0,0,0,1,1,0,0,0,29980
1332, C Class,2019,Semi-Auto,2090,Petrol,1.5,0,0,0,1,0,0,0,1,31480
1333, C Class,2019,Semi-Auto,3162,Petrol,1.5,0,0,0,1,0,0,0,1,31980
1334, C Class,2019,Semi-Auto,4010,Diesel,2.0,0,0,0,1,1,0,0,0,30500
1335, C Class,2019,Semi-Auto,4688,Diesel,2.0,0,0,0,1,1,0,0,0,30480
1336, C Class,2019,Semi-Auto,2330,Diesel,2.0,0,0,0,1,1,0,0,0,33480
1337, C Class,2019,Semi-Auto,2190,Diesel,2.0,0,0,0,1,1,0,0,0,29980
1338, C Class,2019,Semi-Auto,2143,Diesel,1.6,0,0,0,1,1,0,0,0,29980
1339, C Class,2019,Manual,2332,Petrol,1.6,0,1,0,0,0,0,0,1,21480
1340, C Class,2016,Semi-Auto,17259,Diesel,2.1,0,0,0,1,1,0,0,0,16980
1341, C Class,2016,Manual,11972,Diesel,1.6,0,1,0,0,1,0,0,0,16020
1342, C Class,2016,Semi-Auto,57881,Diesel,2.1,0,0,0,1,1,0,0,0,16991
